tract_geoid,majority_race,poverty_cat,community,communityok,aggregate_avg,public_avg,mission_avg,small_biz_avg,nonres_avg,SF_avg,MF_avg,aggregate_pct,public_pct,mission_pct,small_biz_pct,nonres_pct,SF_pct,MF_pct
17031250800,Black,21 to 31 percent,AUSTIN,Austin,5683.565455,25.50058181,211.9860692,1337.933063,2596.761592,4765.189179,2195.851871,24,49,51,9,18,24,47
17031251000,Black,Over 31%,AUSTIN,Austin,14318.24873,227.6502739,190.4354621,8626.563353,6378.497816,2715.804545,8527.514856,62,79,49,87,44,10,89
17031251100,Black,Over 31%,AUSTIN,Austin,3116.411966,60.26147238,140.8909898,10148.23867,3839.775193,5948.900607,639.0204195,9,62,41,91,27,35,21
17031251200,Black,12 to 20 percent,AUSTIN,Austin,4978.926956,634.3221438,69.39935314,4592.343591,2450.219878,5715.172237,1298.333951,20,88,25,48,17,33,33
17031251300,Black,21 to 31 percent,AUSTIN,Austin,3988.130043,108.1287409,250.7879966,2464.585924,6056.783409,5128.963579,3152.257113,14,71,57,20,42,28,59
17031251400,Black,21 to 31 percent,AUSTIN,Austin,3772.711342,160.8553108,239.4532976,5700.428419,2052.061395,5269.734886,1947.495642,13,75,55,62,14,29,43
17031251500,Black,Over 31%,AUSTIN,Austin,6476.900618,296.1630296,412.727604,10629.36456,44545.66815,5681.857657,1566.253282,29,82,70,92,94,33,38
17031251600,Black,Over 31%,AUSTIN,Austin,3916.051898,36.96392124,21.55745169,293.6308705,5104.318613,5942.129511,2031.673138,14,56,11,2,37,35,44
17031251700,Black,12 to 20 percent,AUSTIN,Austin,3879.900515,85.67387841,608.0191007,425.4325522,6135.765711,2697.772018,0,13,68,80,3,43,10,2
17031251800,Black,Over 31%,AUSTIN,Austin,5324.423747,338.005992,537.864321,2499.826201,1711.58081,10856.85868,1956.560929,22,83,75,21,11,58,43
17031251900,Black,Over 31%,AUSTIN,Austin,4276.187789,114.516304,990.7777007,10063.39567,4845.190146,5102.010253,1438.503708,16,71,88,91,35,28,36
17031252000,Black,Over 31%,AUSTIN,Austin,5638.76777,64.99291922,468.8315617,2371.033473,8237.254893,3683.162016,2043.069258,24,63,73,19,54,17,45
17031252101,Black,Over 31%,AUSTIN,Austin,12721.46924,31.36240182,650.8550158,5777.614981,55267.71498,5136.937024,3078.540732,57,53,81,63,95,28,59
17031252102,Black,21 to 31 percent,AUSTIN,Austin,3148.137593,20.85749807,318.2832803,5638.262494,4164.432121,3836.570591,1727.665415,10,45,64,61,30,18,40
17031252201,Black,21 to 31 percent,AUSTIN,Austin,13968.31196,70.44409237,312.1182441,4620.985746,23209.52745,3255.886981,994.0717166,62,65,63,48,85,13,27
17031252202,Black,Over 31%,AUSTIN,Austin,2931.802974,166.7176215,282.0484845,2698.482363,1813.43428,6266.269113,669.0359578,8,76,60,23,12,36,21
17031260100,Black,Over 31%,WEST GARFIELD PARK,West Garfield Park,13233.04408,131.6438974,213.853137,3377.965273,30111.53139,7475.381884,52.97579998,59,73,51,30,90,43,12
17031260200,Black,21 to 31 percent,WEST GARFIELD PARK,West Garfield Park,6853.306457,46.05085095,1020.481001,4050.630318,1478.284138,3375.571887,3374.088525,31,59,88,40,9,14,62
17031260300,Black,Over 31%,WEST GARFIELD PARK,West Garfield Park,13312.10969,4851.132349,2644.403855,4931.063045,3213.206872,5170.796358,4813.989736,59,98,97,52,23,29,73
17031260400,Black,Over 31%,WEST GARFIELD PARK,West Garfield Park,6302.410134,79.66888636,1213.565599,2141.667756,5214.154328,5144.016143,2960.035907,28,67,90,17,38,28,57
17031260500,Black,Over 31%,WEST GARFIELD PARK,West Garfield Park,4020.637866,24.38863393,413.4048221,231.6219966,4196.550507,4776.653575,713.711717,15,48,70,2,30,24,22
17031260600,Black,Over 31%,WEST GARFIELD PARK,West Garfield Park,4395.335973,27.34831811,431.061492,5089.614593,2902.846168,7996.865158,1217.997173,17,50,71,55,21,45,31
17031260700,Black,Over 31%,WEST GARFIELD PARK,West Garfield Park,68257.96696,37.01009896,566.1449857,3579.400199,419657.49,5171.764642,1038.579145,97,56,77,34,100,29,29
17031260800,Black,Over 31%,WEST GARFIELD PARK,West Garfield Park,5308.276211,35.69076353,1281.474241,5000.992419,8464.055829,4922.663558,4414.227745,21,55,91,53,55,26,71
17031260900,Black,21 to 31 percent,WEST GARFIELD PARK,West Garfield Park,2645.670078,35.96849126,127.5887021,2573.449173,757.6652015,5350.222065,1222.370837,7,55,38,22,4,30,31
17031261000,Black,21 to 31 percent,WEST GARFIELD PARK,West Garfield Park,5531.417662,46.12960958,90.88017993,10523.83182,21538.66323,4019.997943,474.790834,23,59,31,92,83,19,18
17031270500,Black,Over 31%,EAST GARFIELD PARK,East Garfield Park,2011.459065,443.7117477,219.8342227,84.72816941,1311.189572,3397.940581,942.0820271,4,85,52,1,8,15,26
17031271200,Black,Over 31%,EAST GARFIELD PARK,East Garfield Park,5527.402215,702.757071,825.0218537,323.4024722,383.0149838,8843.236316,8675.450763,23,88,85,2,2,49,90
17031271300,Black,Over 31%,EAST GARFIELD PARK,East Garfield Park,4123.270376,783.3532186,719.0921408,,,6834.562528,1783.997159,15,89,83,,,40,41
17031271400,Black,Over 31%,EAST GARFIELD PARK,East Garfield Park,8532.521191,4519.693826,476.2975472,3119.015915,2097.765388,3660.587593,862.6614807,40,98,74,28,14,16,25
17031271500,Black,21 to 31 percent,EAST GARFIELD PARK,East Garfield Park,3413.257416,0.000203316,777.6270616,16843.33615,2116.219335,4569.720753,1505.116375,11,19,84,99,14,23,37
17031271800,Black,Over 31%,EAST GARFIELD PARK,East Garfield Park,6448.969575,171.8151373,114.5271361,8582.991892,3599.456223,20881.09455,443.3830848,29,76,36,87,25,76,18
17031280100,white,0 to 11 percent,NEAR WEST SIDE,Near West Side,60831.25926,401.8372348,182.0426925,1488.768035,6566.452159,33601.18465,9334.33287,95,85,47,10,45,86,92
17031280400,Black,Over 31%,NEAR WEST SIDE,Near West Side,48642.87971,4573.22495,1006.584634,8571.597782,6842.119985,10211.30443,641.3850641,93,98,88,86,48,55,21
17031280800,Black,21 to 31 percent,NEAR WEST SIDE,Near West Side,25085.61526,19126.27731,191.154711,4723.953794,14894.03429,16756.38462,715.3140877,78,100,49,49,74,70,22
17031280900,Black,Over 31%,NEAR WEST SIDE,Near West Side,16837.23045,4328.389138,2091.767457,285.935378,29167.32464,35513.22925,549.9121616,69,98,95,2,89,86,20
17031281900,no racial majority,12 to 20 percent,NEAR WEST SIDE,Near West Side,55880.45457,482.3571924,528.5933765,8802.874885,3900.683744,37314.84989,4331.837431,95,86,75,87,28,87,70
17031282700,no racial majority,21 to 31 percent,NEAR WEST SIDE,Near West Side,35267.23698,25.5024406,1232.096113,17387.97135,40628.86834,18794.5447,11187.19383,86,49,90,99,93,74,95
17031282800,no racial majority,21 to 31 percent,NEAR WEST SIDE,Near West Side,7977.558384,6.937020728,385.744318,3541.421575,5876.881293,14113.94221,1977.480943,38,34,69,33,42,67,44
17031283100,no racial majority,Over 31%,NEAR WEST SIDE,Near West Side,7232.025463,3.97800184,210.6862697,3703.509078,4794.029113,21001.60946,2291.99805,33,29,50,35,35,76,48
17031283200,no racial majority,21 to 31 percent,NEAR WEST SIDE,Near West Side,13277.98117,0,417.6107204,4110.482303,14338.24366,24351.51562,635.7914319,59,13,70,41,72,80,21
17031283800,no racial majority,12 to 20 percent,NEAR WEST SIDE,Near West Side,10519.33881,147.8405519,214.8796235,5873.12708,6166.881492,20124.16907,1006.064057,49,74,51,64,43,75,28
17031290900,Black,Over 31%,NORTH LAWNDALE,North Lawndale,3014.694165,288.7638039,330.3019792,1786.160412,1966.136268,4742.233227,963.6472952,8,81,65,13,13,24,27
17031291200,Black,Over 31%,NORTH LAWNDALE,North Lawndale,4564.561095,5.844873637,600.8939152,6506.249356,1717.98815,5091.000808,6531.863108,17,32,79,72,12,28,82
17031291600,Latine,12 to 20 percent,NORTH LAWNDALE,North Lawndale,6738.707283,0,1.254272624,1897.608468,5917.476793,2916.447461,5738.77689,31,13,2,15,42,12,78
17031292200,Black,Over 31%,NORTH LAWNDALE,North Lawndale,8870.973265,2.79135598,4138.843603,2517.295168,123962.6881,5539.072993,0,41,27,99,21,98,32,2
17031292400,Black,21 to 31 percent,NORTH LAWNDALE,North Lawndale,4674.841287,201.4589739,1990.675895,4720.191251,138.8390173,5715.996968,1356.821915,18,78,94,49,2,33,34
17031292500,Black,21 to 31 percent,NORTH LAWNDALE,North Lawndale,6882.129112,270.055504,3625.351938,5210.504758,1440.84162,2874.882761,762.8750624,31,81,98,56,9,11,23
17031300500,Latine,12 to 20 percent,SOUTH LAWNDALE,South Lawndale,2066.203376,68.29281032,152.0568131,4988.900822,1148.142907,2985.592857,363.6587912,4,64,43,53,7,12,17
17031300600,Latine,21 to 31 percent,SOUTH LAWNDALE,South Lawndale,5016.152817,60.70784572,223.1796692,2638.980622,8349.461424,2584.225139,436.9287707,20,62,52,23,55,8,18
17031300700,Latine,21 to 31 percent,SOUTH LAWNDALE,South Lawndale,1929.064291,24.05891505,108.343984,3355.850165,2376.999651,3544.054482,1333.400104,3,48,35,30,16,16,34
17031300800,Latine,Over 31%,SOUTH LAWNDALE,South Lawndale,5397.963584,7.647946636,284.3934672,6490.00416,24540.94646,2254.500766,1007.878655,22,35,60,71,86,7,28
17031300900,Latine,21 to 31 percent,SOUTH LAWNDALE,South Lawndale,1994.392592,0,160.8534303,4971.162418,1366.7136,2420.663093,1655.026187,4,14,44,52,8,7,38
17031301100,Latine,21 to 31 percent,SOUTH LAWNDALE,South Lawndale,2620.157461,6.143293473,229.411477,2087.403983,8990.18203,2603.958231,816.6104294,6,32,54,16,58,8,24
17031301200,Latine,21 to 31 percent,SOUTH LAWNDALE,South Lawndale,11147.43045,210.7913896,223.8560214,1409.831299,26914.27705,2990.244177,2453.321148,51,78,53,10,88,13,50
17031301600,Latine,Over 31%,SOUTH LAWNDALE,South Lawndale,3138.447662,92.87572683,121.6745606,5140.066297,8516.193303,2701.142865,889.1190895,9,69,37,56,56,10,25
17031301701,Latine,Over 31%,SOUTH LAWNDALE,South Lawndale,2763.477372,31.48200825,366.8858229,3445.611788,1138.240789,2249.095347,2561.569557,7,54,68,31,6,6,52
17031301702,Latine,12 to 20 percent,SOUTH LAWNDALE,South Lawndale,1502.624881,9.637932275,163.2114519,6712.877998,1454.151216,1808.248953,0,2,37,44,73,9,4,2
17031301801,Latine,21 to 31 percent,SOUTH LAWNDALE,South Lawndale,1717.452454,15.17494594,109.1707199,3359.574127,1628.976015,2514.337873,561.3485194,3,41,35,30,11,8,20
17031301802,Latine,21 to 31 percent,SOUTH LAWNDALE,South Lawndale,11859.2587,0,452.2249964,1740.354335,20196.50814,2870.945212,193.1828487,54,14,72,13,82,11,14
17031301803,Latine,12 to 20 percent,SOUTH LAWNDALE,South Lawndale,1356.508716,1.461409219,68.23559298,7736.19321,457.6295864,2147.57518,264.1609886,2,25,25,82,3,6,16
17031310200,Latine,12 to 20 percent,LOWER WEST SIDE,Lower West Side,15537.04272,21.01415036,376.4659306,11031.82052,12825.94035,16565.51374,4448.126705,65,45,68,93,69,70,71
17031310300,Latine,12 to 20 percent,LOWER WEST SIDE,Lower West Side,38725.757,4976.316806,329.3138536,7675.350707,38734.94361,21090.94905,946.1321486,88,99,65,82,93,77,26
17031310400,no racial majority,0 to 11 percent,LOWER WEST SIDE,Lower West Side,11865.80838,14.9482264,645.5541052,14933.30182,16868.28414,13651.50716,5879.140631,54,41,81,98,76,66,79
17031310500,Latine,12 to 20 percent,LOWER WEST SIDE,Lower West Side,20019.89423,2249.074659,558.2206778,2985.434433,9667.36331,6132.91962,8157.658541,73,96,76,26,60,36,88
17031310600,Latine,12 to 20 percent,LOWER WEST SIDE,Lower West Side,12219.42675,124.227686,265.2062971,6741.534949,8360.188867,9478.197825,6785.451187,56,73,57,74,55,52,84
17031310700,Latine,21 to 31 percent,LOWER WEST SIDE,Lower West Side,7131.384,62.52841984,767.8270921,4720.476499,7910.436678,4852.069165,4183.632431,32,63,84,49,53,25,69
17031310800,Latine,12 to 20 percent,LOWER WEST SIDE,Lower West Side,8359.760098,228.2440863,384.9323115,6053.117968,4872.554815,6618.736129,7238.150535,40,79,68,66,35,39,85
17031310900,Latine,21 to 31 percent,LOWER WEST SIDE,Lower West Side,6080.494191,652.8049991,505.5760995,5736.971882,2500.740716,5037.339519,4165.688948,26,88,74,62,17,27,69
17031320100,white,0 to 11 percent,LOOP,Loop,52106.51663,243.7435235,110.7434412,3450.01754,4457.187146,23193.56932,2501.098781,94,80,35,31,32,78,51
17031320400,white,12 to 20 percent,LOOP,Loop,354219.0606,5020.370292,2648.464927,2991.480809,5086.668778,64650.67415,5033.061208,100,99,97,27,37,98,74
17031320600,white,0 to 11 percent,LOOP,Loop,50536.01994,2.101582103,122.9405059,5579.23164,17345.75797,26962.48267,8783.910523,93,26,37,60,78,82,90
17031330100,white,0 to 11 percent,NEAR SOUTH SIDE,Near South Side,40139.75552,72.75426125,129.6760191,8370.281331,18985.38248,35540.543,4633.995467,89,65,38,85,80,86,72
17031330200,no racial majority,12 to 20 percent,NEAR SOUTH SIDE,Near South Side,21595.47454,146.4877948,162.2884106,1229.716102,22008.59549,28337.04525,195.2812219,75,74,44,8,84,83,15
17031340300,Asian,21 to 31 percent,ARMOUR SQUARE,Armour Square,7181.537839,0,1236.935887,24043.95893,42903.44954,5654.121022,1042.398754,33,14,90,100,94,33,29
17031340400,Asian,21 to 31 percent,ARMOUR SQUARE,Armour Square,6689.187894,0,1162.734382,3061.476163,3989.579523,3674.896208,3666.015713,30,14,89,27,29,17,65
17031340500,no racial majority,Over 31%,ARMOUR SQUARE,Armour Square,6133.463558,0,243.899648,4389.344715,10567.61419,10675.48966,1125.360658,27,14,56,45,64,57,30
17031340600,Black,Over 31%,ARMOUR SQUARE,Armour Square,235.0669522,56.93823482,0.125656669,82.30471781,0,16339.46697,0,1,62,1,1,1,70,2
17031350100,no racial majority,21 to 31 percent,DOUGLAS,Douglas,2533.624233,89.84350875,301.9141878,151.4835574,31172.73359,412.0305367,0,5,68,62,1,90,1,2
17031350400,Black,Over 31%,DOUGLAS,Douglas,279.1284619,73.60393802,4.414175633,6174.49096,867.0928569,#¡NUM!,0,1,66,4,68,5,,2
17031351000,Black,Over 31%,DOUGLAS,Douglas,2535.854715,0,930.507406,1351.199133,0,6568.482189,991.5134611,6,14,87,9,1,38,27
17031351100,Black,Over 31%,DOUGLAS,Douglas,1516.285049,20.56339006,79.87324359,367.3561555,3409.451543,8019.581024,49.28143276,2,45,29,2,23,46,12
17031351400,Black,Over 31%,DOUGLAS,Douglas,7437.21058,142.5176576,85.49350132,1173.697748,6630.707597,13690.36924,2217.917378,34,74,30,7,46,66,47
17031351500,Black,Over 31%,DOUGLAS,Douglas,45929.34602,40934.80945,235.8235842,86018.00496,9220.759323,12498.88257,833.4860301,92,100,55,100,59,63,24
17031360200,Black,12 to 20 percent,OAKLAND,Oakland,12093.11549,3200.420474,4303.862549,,,17322.75234,1125.267621,55,97,99,,,71,30
17031380100,Black,Over 31%,GRAND BOULEVARD,Grand Boulevard,13806.45914,183.9290728,3835.767459,4855.703595,21795.99717,23920.77106,1262.796237,61,77,98,51,83,79,32
17031380200,Black,Over 31%,GRAND BOULEVARD,Grand Boulevard,10096.79141,4170.665282,184.3050315,2757.619039,328.9207338,18593.98613,3069.148699,47,98,48,24,2,73,58
17031380500,Black,Over 31%,GRAND BOULEVARD,Grand Boulevard,3419.805738,3289.828892,0.319342184,8004.59467,0,#¡NUM!,0,11,97,1,84,1,,2
17031380700,Black,12 to 20 percent,GRAND BOULEVARD,Grand Boulevard,10723.15628,172.8411107,221.8813279,3882.871926,8505.526449,20849.84325,2015.590819,50,76,52,38,56,76,44
17031381200,Black,21 to 31 percent,GRAND BOULEVARD,Grand Boulevard,6419.8893,63.10909392,331.392247,3819.857028,24665.51613,12198.95891,447.4290348,28,63,65,37,86,62,18
17031381400,Black,12 to 20 percent,GRAND BOULEVARD,Grand Boulevard,5910.978982,285.5919972,281.2672167,3247.597004,8507.233453,13013.95232,794.604723,25,81,60,29,56,65,23
17031381500,Black,Over 31%,GRAND BOULEVARD,Grand Boulevard,15899.54355,94.62890663,98.78384032,13911.17068,14002.59649,17380.88608,3960.307635,67,69,33,97,71,72,67
17031381700,,,GRAND BOULEVARD,Grand Boulevard,#¡NUM!,#¡NUM!,#¡NUM!,1690.343317,1039.563904,#¡NUM!,#¡NUM!,,,,12,6,,
17031381800,Black,21 to 31 percent,GRAND BOULEVARD,Grand Boulevard,11418.4589,217.7150998,1020.327825,3484.597567,23069.74327,12271.9186,1400.451159,52,79,88,32,85,63,35
17031381900,Black,12 to 20 percent,GRAND BOULEVARD,Grand Boulevard,7152.457844,3.957285948,564.8727294,2365.492457,505.0905303,15422.99199,414.1998203,32,29,77,19,3,69,18
17031390100,Black,12 to 20 percent,KENWOOD,Kenwood,14592.80845,0,261.8706145,3495.510346,4981.035077,30516.9816,1251.630373,63,14,57,33,37,84,32
17031390200,Black,0 to 11 percent,KENWOOD,Kenwood,10429.79639,29.32326991,685.8321593,3540.933795,1832.303056,15429.15851,364.5852931,49,51,83,33,12,69,17
17031390300,Black,Over 31%,KENWOOD,Kenwood,13341.99123,7235.403923,304.6531949,4996.843267,8158.871539,9460.207075,2921.184596,59,99,62,53,54,52,57
17031390400,Black,Over 31%,KENWOOD,Kenwood,6402.305795,1.597601957,170.1961186,5784.215039,11070.66456,11846.0724,2321.689065,28,25,46,63,65,61,49
17031390500,Black,21 to 31 percent,KENWOOD,Kenwood,15762.71697,1401.090119,669.8035578,4635.397703,3309.27876,29900.848,5567.718361,66,93,82,48,23,84,77
17031390600,no racial majority,12 to 20 percent,KENWOOD,Kenwood,14997.55935,0,746.2177895,8549.25186,1710.986241,25265.65254,3147.65225,64,14,84,86,11,80,59
17031390700,Black,12 to 20 percent,KENWOOD,Kenwood,7053.400309,269.3826414,23.23365647,1592.92341,26224.24463,4825.248111,1963.703364,32,81,11,11,87,25,44
17031400300,Black,Over 31%,WASHINGTON PARK,Washington Park,5985.254041,26.93991276,369.6980061,1257.431821,8578.863415,9274.956873,1365.315533,25,49,68,8,57,51,34
17031400400,Black,Over 31%,WASHINGTON PARK,Washington Park,4930.950967,292.2411545,1681.679464,1072.861635,0,5020.623097,2168.030948,19,81,93,7,1,27,46
17031400500,Black,Over 31%,WASHINGTON PARK,Washington Park,7734.415515,105.6030329,1895.462923,1159.277243,22664.904,8913.371579,4167.942891,36,71,94,7,84,50,69
17031400800,Black,Over 31%,WASHINGTON PARK,Washington Park,10199.4568,5.485819506,1611.067912,1691.248948,23691.76148,6954.300225,5826.611575,47,32,93,12,85,41,79
17031410100,no racial majority,12 to 20 percent,HYDE PARK,Hyde Park,23342.73909,3.453278797,174.5569791,3436.859712,104225.9648,5981.752687,2204.186904,76,28,46,31,98,35,47
17031410200,no racial majority,21 to 31 percent,HYDE PARK,Hyde Park,3211.210427,0,0.647399357,776.5062128,1637.319731,18340.66754,533.3523278,10,15,2,5,11,73,19
17031410500,no racial majority,Over 31%,HYDE PARK,Hyde Park,10347.82649,3.896993165,275.5908437,4910.271995,6944.807744,14228.6458,5907.275939,48,29,59,52,48,67,79
17031410600,no racial majority,Over 31%,HYDE PARK,Hyde Park,11954.28771,1.425059151,65.05711324,4158.163841,5493.646948,12587.10429,4800.293154,54,25,24,42,40,64,73
17031410700,white,21 to 31 percent,HYDE PARK,Hyde Park,11815.46063,328.5080892,276.6174638,2833.894348,17766.86384,8939.282601,2300.895862,54,83,59,25,78,50,48
17031410800,no racial majority,21 to 31 percent,HYDE PARK,Hyde Park,16070.8557,6.152347669,798.1864262,3474.999699,4709.172999,6584.479449,9353.424677,67,33,85,32,34,38,92
17031410900,no racial majority,12 to 20 percent,HYDE PARK,Hyde Park,11503.86531,160.2111311,32.55810924,1291.005954,6948.264329,6451.904874,6527.878372,52,75,15,8,48,37,82
17031411000,no racial majority,0 to 11 percent,HYDE PARK,Hyde Park,6479.863315,0,43.38266958,176.4961793,6569.576394,3700.360977,1408.409028,29,15,18,2,45,17,35
17031411100,white,12 to 20 percent,HYDE PARK,Hyde Park,13522.33183,0,175.6991358,1702.266913,6031.670734,19353.70241,2439.401159,60,15,47,13,42,75,50
17031411200,white,21 to 31 percent,HYDE PARK,Hyde Park,13959.72689,0,115.6341143,1776.928817,1404.10279,21821.13787,2482.472564,62,15,36,13,9,77,51
17031420100,Black,Over 31%,WOODLAWN,Woodlawn,2832.824239,112.5451825,54.83414405,13370.62206,661.9874005,7116.962912,2223.931211,8,71,21,96,4,41,48
17031420200,Black,Over 31%,WOODLAWN,Woodlawn,24412.9541,1116.754071,265.8807376,2318.550662,26126.10139,7696.92805,1690.29562,77,92,58,18,87,43,39
17031420300,no racial majority,Over 31%,WOODLAWN,Woodlawn,6493.948031,586.084023,619.8727684,530.0568345,1530.805434,9689.097204,3394.565845,29,87,80,3,10,53,62
17031420400,Black,Over 31%,WOODLAWN,Woodlawn,20437.72844,2027.57734,6400.045448,819.4771397,23790.44594,9757.808742,2829.106552,74,95,100,5,85,54,56
17031420500,Black,12 to 20 percent,WOODLAWN,Woodlawn,15928.15441,7326.580354,4369.1975,534.1714977,17609.9827,9742.276867,513.4004231,67,99,100,4,78,54,19
17031420600,Black,Over 31%,WOODLAWN,Woodlawn,6737.388006,32.9569447,1226.206855,5971.327855,4312.357929,12087.94334,5776.951992,31,54,90,65,31,62,78
17031420700,Black,Over 31%,WOODLAWN,Woodlawn,4870.290786,354.0668921,555.7130844,6573.146956,8663.105281,10137.29113,1133.62703,19,84,76,72,57,55,30
17031420800,Black,21 to 31 percent,WOODLAWN,Woodlawn,9175.988606,787.3586862,1383.207663,2898.297276,14855.06457,14825.39018,2058.512544,42,89,91,25,73,68,45
17031421200,Black,Over 31%,WOODLAWN,Woodlawn,8699.014372,424.2737227,2101.141479,4743.006145,17479.53744,4228.633864,1307.736921,41,85,95,50,78,21,33
17031430101,Black,21 to 31 percent,SOUTH SHORE,South Shore,5132.270313,44.27184688,620.5495534,4318.245132,5279.924203,4788.762284,3315.863059,20,58,80,44,39,25,61
17031430102,Black,21 to 31 percent,SOUTH SHORE,South Shore,2686.459782,0,43.77612876,1212.157475,18480.20061,2607.820895,2127.237136,7,15,18,8,79,9,46
17031430200,Black,Over 31%,SOUTH SHORE,South Shore,7392.867484,9.579387093,625.2697722,7073.248151,33631.25203,12083.86765,2175.556727,34,37,80,77,92,62,47
17031430300,Black,Over 31%,SOUTH SHORE,South Shore,5555.131349,866.860642,1389.071662,4224.779184,4174.485737,6580.506735,1714.752292,23,90,91,43,30,38,39
17031430400,Black,Over 31%,SOUTH SHORE,South Shore,31193.58516,36.77638539,346.1962846,13896.4319,103184.7908,5459.447427,3927.329116,84,56,66,97,98,31,67
17031430500,Black,Over 31%,SOUTH SHORE,South Shore,4328.92113,5.403521894,623.5693276,1333.227998,5410.886717,6732.339057,2329.379986,16,31,80,9,40,39,49
17031430600,Black,21 to 31 percent,SOUTH SHORE,South Shore,11196.04628,0,3376.041097,12456.65362,8882.080586,5496.559458,2367.222324,52,15,98,95,58,31,49
17031430700,Black,Over 31%,SOUTH SHORE,South Shore,20778.49695,117.4270671,231.7321985,2612.594937,50639.56899,3297.022777,3163.282399,74,72,54,22,95,14,60
17031430800,Black,21 to 31 percent,SOUTH SHORE,South Shore,5476.679196,0,1349.453025,6047.436237,12588.85531,5754.911506,1696.767041,22,15,91,66,69,33,39
17031430900,Black,21 to 31 percent,SOUTH SHORE,South Shore,5532.147253,44.29932324,815.3112876,747.3927378,2057.794542,6655.904902,3815.546399,23,58,85,4,14,39,66
17031431200,Black,12 to 20 percent,SOUTH SHORE,South Shore,6212.911789,25.95453268,98.12771008,12106.49381,9613.455995,5725.703385,934.1090542,27,49,32,94,60,33,26
17031431301,Black,21 to 31 percent,SOUTH SHORE,South Shore,4953.123886,18.32101918,476.0331357,4611.86788,17134.406,6222.600821,2533.074333,20,44,73,48,77,36,52
17031431302,Black,Over 31%,SOUTH SHORE,South Shore,5189.783872,6.036732038,1022.196803,1337.025832,3519.550965,9493.549375,2495.636606,21,32,89,9,24,52,51
17031431400,Black,Over 31%,SOUTH SHORE,South Shore,3892.497672,6.548855652,233.8863931,2111.907923,11443.59906,2455.994223,1266.695077,13,34,54,16,66,7,32
17031440101,Black,Over 31%,CHATHAM,Chatham,2720.756404,5.821053781,668.0751795,3456.178123,2563.651197,6434.361056,1239.545919,7,32,82,32,18,37,31
17031440102,Black,21 to 31 percent,CHATHAM,Chatham,7769.383848,42.40281968,336.7850183,1504.574722,19323.12669,4862.200661,1356.342956,37,57,66,10,81,26,34
17031440201,Black,21 to 31 percent,CHATHAM,Chatham,5782.078021,105.891473,909.0731479,5627.34529,20974.557,7697.891121,1659.094308,24,71,87,61,82,43,38
17031440202,Black,21 to 31 percent,CHATHAM,Chatham,4246.836903,6.497181009,180.4956366,1825.299503,4357.46217,3665.547768,2039.593262,16,34,47,14,31,17,44
17031440300,Black,12 to 20 percent,CHATHAM,Chatham,4811.086858,117.0199557,407.7448108,4568.288792,4387.448916,4889.370081,1244.567884,19,72,69,47,32,26,31
17031440600,Black,12 to 20 percent,CHATHAM,Chatham,5103.951516,13.14828236,31.83004954,8158.77847,5328.792584,5191.910034,#¡NUM!,20,39,15,84,39,29,
17031440700,Black,12 to 20 percent,CHATHAM,Chatham,8574.455066,0,480.9706557,3337.99617,12956.19073,4790.073097,3696.953931,40,15,74,30,70,25,65
17031440800,Black,Over 31%,CHATHAM,Chatham,1758.862478,28.49129006,117.9339183,638.7302594,9291.498229,2893.362165,791.686101,3,51,36,4,59,12,23
17031440900,Black,21 to 31 percent,CHATHAM,Chatham,4389.919341,4.699752732,236.2382967,7339.075819,9788.591703,5789.700668,4415.398119,17,30,55,80,61,34,71
17031450300,Black,12 to 20 percent,AVALON PARK,Avalon Park,5998.925824,86.64740433,105.2616311,2919.31099,1267.9151,4502.16212,1107.716046,25,68,33,26,7,23,29
17031460100,Black,Over 31%,SOUTH CHICAGO,South Chicago,2552.889814,152.7520241,684.985656,3096.359025,4747.438585,1899.334661,719.5949437,6,75,82,28,35,4,22
17031460200,Latine,Over 31%,SOUTH CHICAGO,South Chicago,5967.18835,15.44233928,76.76060743,2563.07918,30652.85762,1671.528553,330.7248119,25,42,28,22,90,3,16
17031460301,Black,Over 31%,SOUTH CHICAGO,South Chicago,27219.32611,4473.632563,314.8007632,2085.12761,165753.9911,2186.018103,0,81,98,64,16,100,6,3
17031460302,Black,21 to 31 percent,SOUTH CHICAGO,South Chicago,38814.99203,14.8198094,440.5659909,8024.674707,629556.4183,2669.716667,1277.383656,88,41,71,84,100,9,32
17031460400,Black,21 to 31 percent,SOUTH CHICAGO,South Chicago,3903.622817,22.08089254,280.0206057,2667.743791,9933.053789,4360.213343,3306.44228,14,46,60,23,62,22,61
17031460500,Black,0 to 11 percent,SOUTH CHICAGO,South Chicago,4380.460682,4.224100072,162.3066212,4844.466963,2297.707698,4948.721351,1833.268172,17,30,44,51,16,26,42
17031460600,Black,21 to 31 percent,SOUTH CHICAGO,South Chicago,1761.678963,29.07867146,167.5471624,3148.442858,2071.640058,2673.012252,1512.377524,3,51,45,28,14,9,37
17031460700,Black,Over 31%,SOUTH CHICAGO,South Chicago,859.4773683,27.4592334,13.92444076,1783.81982,6975.513489,1293.290757,64.92237125,1,50,8,13,48,2,12
17031461000,Black,Over 31%,SOUTH CHICAGO,South Chicago,31438.0908,3160.869263,1414.832749,4225.385629,15617.30237,479.320613,255.2700806,84,97,92,43,74,1,16
